SpecificEnergy,SEIGrouth,TempIncrease,Price,UpperViolation,LowerViolation,SimTime,Failure,C,la,lp,lo,ln,lz,Lh,Rc,Rp,Rn,ve_p,ve_o,ve_n,mat,Ns,Np
0.0,nan,0.0,2899.7368578990254,270.0599044313366,-274.85990443133664,27.951039072999265,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,1e-06,0.6,0.6,0.1,LFP,77,39
16.988561748496327,2.0072909923846947e-15,0.1276020254136938,4312.42917328573,217.03037027639513,-221.83037027639514,26.467199081998842,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,1e-06,0.6,0.6,0.1,LFP,77,58
13.301695633557236,2.000287845873736e-15,0.07678366010685522,5725.121488672435,227.28457596865357,-232.08457596865358,37.37339438899653,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,1e-06,0.6,0.6,0.1,LFP,77,77
10.91774269162072,2.0433065054753284e-15,0.11013052836645443,7137.81380405914,233.58100970747992,-238.38100970747993,25.978577653004322,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,1e-06,0.6,0.6,0.1,LFP,77,96
0.0,nan,0.0,92.69888057219661,349.134426304004,-353.9344263040041,25.965141061002214,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,1e-06,0.6,0.6,0.1,LFP,96,1
0.0,nan,0.0,1853.9776114439326,349.134426304004,-353.9344263040041,26.99315491499874,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,1e-06,0.6,0.6,0.1,LFP,96,20
0.0,nan,0.0,3615.2563423156685,349.134426304004,-353.9344263040041,25.875616299003013,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,1e-06,0.6,0.6,0.1,LFP,96,39
16.988561748496327,2.0072909923846947e-15,0.1276020254136938,5376.535073187404,283.0196824225186,-287.81968242251855,25.17779026200151,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,1e-06,0.6,0.6,0.1,LFP,96,58
13.301695633557236,2.000287845873736e-15,0.07678366010685522,7137.81380405914,295.8041466622175,-300.60414666221743,25.333226447000925,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,1e-06,0.6,0.6,0.1,LFP,96,77
10.91774269162072,2.0433065054753284e-15,0.11013052836645443,8899.092534930876,303.6542458690659,-308.45424586906586,27.222168158994464,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,1e-06,0.6,0.6,0.1,LFP,96,96
0.0,nan,0.0,1.272821170034138,-46.238183059333295,41.438183059333284,25.78785499100195,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,1e-06,0.6,0.6,0.6,LFP,1,1
0.0,nan,0.0,25.456423400682763,-46.238183059333295,41.438183059333284,28.070504816998437,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,1e-06,0.6,0.6,0.6,LFP,1,20
0.0,nan,0.0,49.64002563133138,-46.238183059333295,41.438183059333284,25.832464601000538,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,1e-06,0.6,0.6,0.6,LFP,1,39
19.803533038960087,1.6713008809367396e-15,0.14303441210469714,73.82362786198001,-46.62358166660582,41.82358166660581,25.82927220899728,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,1e-06,0.6,0.6,0.6,LFP,1,58
15.17309021007489,1.738837509408074e-15,0.08175496097743462,98.00723009262863,-46.56235237311363,41.76235237311362,26.59501101299975,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,1e-06,0.6,0.6,0.6,LFP,1,77
12.312948758950233,1.7817064265925317e-15,0.053554249991634606,122.19083232327725,-46.51946588061425,41.71946588061424,25.72095522499876,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,1e-06,0.6,0.6,0.6,LFP,1,96
0.0,nan,0.0,25.456423400682763,32.83633881333418,-37.63633881333419,26.284486106997065,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,1e-06,0.6,0.6,0.6,LFP,20,1
0.0,nan,0.0,509.12846801365527,32.83633881333418,-37.63633881333419,26.116228954997496,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,1e-06,0.6,0.6,0.6,LFP,20,20
0.0,nan,0.0,992.8005126266277,32.83633881333418,-37.63633881333419,26.09191576000012,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,1e-06,0.6,0.6,0.6,LFP,20,39
19.803533038960087,1.6713008809367396e-15,0.14303441210469714,1476.4725572396,25.128366667883668,-29.92836666788368,25.435393947002012,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,1e-06,0.6,0.6,0.6,LFP,20,58
15.17309021007489,1.738837509408074e-15,0.08175496097743462,1960.1446018525728,26.352952537727447,-31.152952537727458,26.90891386000294,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,1e-06,0.6,0.6,0.6,LFP,20,77
12.312948758950233,1.7817064265925317e-15,0.053554249991634606,2443.8166464655455,27.210682387715124,-32.010682387715136,29.214083806997223,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,1e-06,0.6,0.6,0.6,LFP,20,96
0.0,nan,0.0,49.64002563133138,111.91086068600166,-116.71086068600167,26.310621998003626,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,1e-06,0.6,0.6,0.6,LFP,39,1
0.0,nan,0.0,992.8005126266277,111.91086068600166,-116.71086068600167,25.95947506300581,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,1e-06,0.6,0.6,0.6,LFP,39,20
0.0,nan,0.0,1935.960999621924,111.91086068600166,-116.71086068600167,26.409066749001795,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,1e-06,0.6,0.6,0.6,LFP,39,39
19.803533038960087,1.6713008809367396e-15,0.14303441210469714,2879.1214866172204,96.88031500237315,-101.68031500237316,27.458123791999242,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,1e-06,0.6,0.6,0.6,LFP,39,58
15.17309021007489,1.738837509408074e-15,0.08175496097743462,3822.2819736125166,99.26825744856853,-104.06825744856854,28.10702529199625,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,1e-06,0.6,0.6,0.6,LFP,39,77
12.312948758950233,1.7817064265925317e-15,0.053554249991634606,4765.442460607813,100.94083065604448,-105.7408306560445,27.495107279995864,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,1e-06,0.6,0.6,0.6,LFP,39,96
0.0,nan,0.0,73.82362786198001,190.9853825586691,-195.7853825586691,26.252708299005462,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,1e-06,0.6,0.6,0.6,LFP,58,1
0.0,nan,0.0,1476.4725572396,190.9853825586691,-195.7853825586691,26.19377818400244,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,1e-06,0.6,0.6,0.6,LFP,58,20
0.0,nan,0.0,2879.1214866172204,190.9853825586691,-195.7853825586691,25.835168935002002,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,1e-06,0.6,0.6,0.6,LFP,58,39
19.803533038960087,1.6713008809367396e-15,0.14303441210469714,4281.770415994841,168.63226333686265,-173.43226333686266,25.636904213999514,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,1e-06,0.6,0.6,0.6,LFP,58,58
15.17309021007489,1.738837509408074e-15,0.08175496097743462,5684.41934537246,172.1835623594096,-176.9835623594096,29.594207073998405,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,1e-06,0.6,0.6,0.6,LFP,58,77
12.312948758950233,1.7817064265925317e-15,0.053554249991634606,7087.0682747500805,174.67097892437386,-179.47097892437387,26.284567355993204,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,1e-06,0.6,0.6,0.6,LFP,58,96
0.0,nan,0.0,98.00723009262863,270.0599044313366,-274.85990443133664,25.968817802997364,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,1e-06,0.6,0.6,0.6,LFP,77,1
0.0,nan,0.0,1960.1446018525728,270.0599044313366,-274.85990443133664,37.96874192100222,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,1e-06,0.6,0.6,0.6,LFP,77,20
0.0,nan,0.0,3822.2819736125166,270.0599044313366,-274.85990443133664,25.72765020400402,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,1e-06,0.6,0.6,0.6,LFP,77,39
19.803533038960087,1.6713008809367396e-15,0.14303441210469714,5684.41934537246,240.38421167135218,-245.1842116713522,26.1423399790001,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,1e-06,0.6,0.6,0.6,LFP,77,58
15.17309021007489,1.738837509408074e-15,0.08175496097743462,7546.556717132405,245.09886727025068,-249.8988672702507,26.04849729900161,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,1e-06,0.6,0.6,0.6,LFP,77,77
12.312948758950233,1.7817064265925317e-15,0.053554249991634606,9408.69408889235,248.40112719270323,-253.20112719270324,25.561390606002533,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,1e-06,0.6,0.6,0.6,LFP,77,96
0.0,nan,0.0,122.19083232327725,349.134426304004,-353.9344263040041,27.283260415999393,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,1e-06,0.6,0.6,0.6,LFP,96,1
0.0,nan,0.0,2443.8166464655455,349.134426304004,-353.9344263040041,25.45003346500016,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,1e-06,0.6,0.6,0.6,LFP,96,20
0.0,nan,0.0,4765.442460607813,349.134426304004,-353.9344263040041,25.840024713994353,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,1e-06,0.6,0.6,0.6,LFP,96,39
19.803533038960087,1.6713008809367396e-15,0.14303441210469714,7087.0682747500805,312.1361600058417,-316.93616000584166,26.60786974900111,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,1e-06,0.6,0.6,0.6,LFP,96,58
15.17309021007489,1.738837509408074e-15,0.08175496097743462,9408.69408889235,318.0141721810918,-322.81417218109175,29.72166065700003,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,1e-06,0.6,0.6,0.6,LFP,96,77
12.312948758950233,1.7817064265925317e-15,0.053554249991634606,11730.319903034617,322.1312754610326,-326.93127546103256,25.71483981500205,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,1e-06,0.6,0.6,0.6,LFP,96,96
0.0,nan,0.0,0.5701079523786627,-46.238183059333295,41.438183059333284,25.95173156900273,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.1,LFP,1,1
0.0,nan,0.0,11.402159047573255,-46.238183059333295,41.438183059333284,26.02995261799515,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.1,LFP,1,20
0.0,nan,0.0,22.234210142767846,-46.238183059333295,41.438183059333284,26.068625232001068,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.1,LFP,1,39
0.0,nan,0.0,33.066261237962436,-46.238183059333295,41.438183059333284,26.360643022999284,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.1,LFP,1,58
0.0,nan,0.0,43.89831233315703,-46.238183059333295,41.438183059333284,27.686165589002485,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.1,LFP,1,77
0.0,6.7162532821698e-16,0.34387140658947146,54.730363428351616,-47.99997659040209,43.19997659040208,26.302154479999444,False,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.1,LFP,1,96
0.0,nan,0.0,11.402159047573255,32.83633881333418,-37.63633881333419,25.801281849002407,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.1,LFP,20,1
0.0,nan,0.0,228.0431809514651,32.83633881333418,-37.63633881333419,26.23077808499511,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.1,LFP,20,20
0.0,nan,0.0,444.68420285535694,32.83633881333418,-37.63633881333419,25.25029982799606,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.1,LFP,20,39
0.0,nan,0.0,661.3252247592487,32.83633881333418,-37.63633881333419,25.538032781005313,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.1,LFP,20,58
0.0,nan,0.0,877.9662466631406,32.83633881333418,-37.63633881333419,29.621945072998642,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.1,LFP,20,77
0.0,6.7162532821698e-16,0.34387140658947146,1094.6072685670326,-2.399531808041715,-2.4004681919582964,25.956748799995694,False,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.1,LFP,20,96
0.0,nan,0.0,22.234210142767846,111.91086068600166,-116.71086068600167,26.460508111005765,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.1,LFP,39,1
0.0,nan,0.0,444.68420285535694,111.91086068600166,-116.71086068600167,25.283685911002976,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.1,LFP,39,20
0.0,nan,0.0,867.134195567946,111.91086068600166,-116.71086068600167,32.53667001600115,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.1,LFP,39,39
0.0,nan,0.0,1289.584188280535,111.91086068600166,-116.71086068600167,30.87344173299789,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.1,LFP,39,58
0.0,nan,0.0,1712.0341809931242,111.91086068600166,-116.71086068600167,26.864376413999707,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.1,LFP,39,77
0.0,6.7162532821698e-16,0.34387140658947146,2134.484173705713,43.20091297431867,-48.00091297431868,26.99289598600444,False,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.1,LFP,39,96
0.0,nan,0.0,33.066261237962436,190.9853825586691,-195.7853825586691,27.023617992002983,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.1,LFP,58,1
0.0,nan,0.0,661.3252247592487,190.9853825586691,-195.7853825586691,26.402552226994885,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.1,LFP,58,20
0.0,nan,0.0,1289.584188280535,190.9853825586691,-195.7853825586691,25.83029228400119,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.1,LFP,58,39
0.0,nan,0.0,1917.8431518018213,190.9853825586691,-195.7853825586691,26.04186663499422,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.1,LFP,58,58
0.0,nan,0.0,2546.1021153231077,190.9853825586691,-195.7853825586691,40.35960168499878,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.1,LFP,58,77
0.0,6.7162532821698e-16,0.34387140658947146,3174.361078844394,88.80135775667904,-93.60135775667905,26.523754094996548,False,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.1,LFP,58,96
0.0,nan,0.0,43.89831233315703,270.0599044313366,-274.85990443133664,25.43512854599976,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.1,LFP,77,1
0.0,nan,0.0,877.9662466631406,270.0599044313366,-274.85990443133664,25.964045934997557,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.1,LFP,77,20
0.0,nan,0.0,1712.0341809931242,270.0599044313366,-274.85990443133664,26.997643444999994,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.1,LFP,77,39
0.0,nan,0.0,2546.1021153231077,270.0599044313366,-274.85990443133664,25.617751058001886,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.1,LFP,77,58
0.0,nan,0.0,3380.170049653091,270.0599044313366,-274.85990443133664,26.68091436100076,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.1,LFP,77,77
0.0,6.7162532821698e-16,0.34387140658947146,4214.237983983075,134.40180253903944,-139.20180253903945,26.351561683004547,False,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.1,LFP,77,96
0.0,nan,0.0,54.730363428351616,349.134426304004,-353.9344263040041,25.943905132997315,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.1,LFP,96,1
0.0,nan,0.0,1094.6072685670326,349.134426304004,-353.9344263040041,25.44075675500062,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.1,LFP,96,20
0.0,nan,0.0,2134.484173705713,349.134426304004,-353.9344263040041,25.951597177998337,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.1,LFP,96,39
0.0,nan,0.0,3174.361078844394,349.134426304004,-353.9344263040041,26.194651517005695,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.1,LFP,96,58
0.0,nan,0.0,4214.237983983075,349.134426304004,-353.9344263040041,26.787127483003133,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.1,LFP,96,77
0.0,6.7162532821698e-16,0.34387140658947146,5254.114889121755,180.0022473213998,-184.80224732139982,30.047448233999603,False,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.1,LFP,96,96
0.0,nan,0.0,0.877315783119086,-46.238183059333295,41.438183059333284,25.606019826998818,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.6,LFP,1,1
0.0,nan,0.0,17.54631566238172,-46.238183059333295,41.438183059333284,25.945371195004554,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.6,LFP,1,20
0.0,nan,0.0,34.21531554164435,-46.238183059333295,41.438183059333284,26.48413115299627,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.6,LFP,1,39
0.0,nan,0.0,50.88431542090699,-46.238183059333295,41.438183059333284,25.642054156000086,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.6,LFP,1,58
0.0,nan,0.0,67.55331530016963,-46.238183059333295,41.438183059333284,25.749996553997335,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.6,LFP,1,77
8.431008297223874,5.035779971622878e-16,0.6135139594781833,84.22231517943224,-47.77427718689132,42.97427718689131,26.18313223899895,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.6,LFP,1,96
0.0,nan,0.0,17.54631566238172,32.83633881333418,-37.63633881333419,25.657080432996736,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.6,LFP,20,1
0.0,nan,0.0,350.92631324763437,32.83633881333418,-37.63633881333419,26.72033891799947,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.6,LFP,20,20
0.0,nan,0.0,684.3063108328871,32.83633881333418,-37.63633881333419,26.75664079800481,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.6,LFP,20,39
0.0,nan,0.0,1017.6863084181397,32.83633881333418,-37.63633881333419,27.073740886997257,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.6,LFP,20,58
0.0,nan,0.0,1351.0663060033926,32.83633881333418,-37.63633881333419,26.234307644997898,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.6,LFP,20,77
8.431008297223874,5.035779971622878e-16,0.6135139594781833,1684.4463035886452,2.1144562621737606,-6.914456262173772,25.958417904999806,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.6,LFP,20,96
0.0,nan,0.0,34.21531554164435,111.91086068600166,-116.71086068600167,30.46315921600035,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.6,LFP,39,1
0.0,nan,0.0,684.3063108328871,111.91086068600166,-116.71086068600167,26.956318456999725,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.6,LFP,39,20
0.0,nan,0.0,1334.3973061241297,111.91086068600166,-116.71086068600167,26.374927488999674,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.6,LFP,39,39
0.0,nan,0.0,1984.4883014153725,111.91086068600166,-116.71086068600167,25.883542988995032,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.6,LFP,39,58
0.0,nan,0.0,2634.579296706615,111.91086068600166,-116.71086068600167,26.267559449996043,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.6,LFP,39,77
8.431008297223874,5.035779971622878e-16,0.6135139594781833,3284.670291997858,52.003189711238846,-56.80318971123886,26.630257787001028,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.6,LFP,39,96
0.0,nan,0.0,50.88431542090699,190.9853825586691,-195.7853825586691,26.402569754995056,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.6,LFP,58,1
0.0,nan,0.0,1017.6863084181397,190.9853825586691,-195.7853825586691,37.543447247000586,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.6,LFP,58,20
0.0,nan,0.0,1984.4883014153725,190.9853825586691,-195.7853825586691,26.588460558996303,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.6,LFP,58,39
0.0,nan,0.0,2951.290294412605,190.9853825586691,-195.7853825586691,25.97651211899938,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.6,LFP,58,58
0.0,nan,0.0,3918.092287409838,190.9853825586691,-195.7853825586691,25.749996038000972,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.6,LFP,58,77
8.431008297223874,5.035779971622878e-16,0.6135139594781833,4884.89428040707,101.89192316030392,-106.69192316030393,27.192877765002777,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.6,LFP,58,96
0.0,nan,0.0,67.55331530016963,270.0599044313366,-274.85990443133664,26.37092319400108,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.6,LFP,77,1
0.0,nan,0.0,1351.0663060033926,270.0599044313366,-274.85990443133664,26.494455636995554,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.6,LFP,77,20
0.0,nan,0.0,2634.579296706615,270.0599044313366,-274.85990443133664,30.230548474995885,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.6,LFP,77,39
0.0,nan,0.0,3918.092287409838,270.0599044313366,-274.85990443133664,26.760492119996343,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.6,LFP,77,58
0.0,nan,0.0,5201.60527811306,270.0599044313366,-274.85990443133664,27.900744926999323,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.6,LFP,77,77
8.431008297223874,5.035779971622878e-16,0.6135139594781833,6485.1182688162835,151.780656609369,-156.58065660936902,26.252125428996806,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.6,LFP,77,96
0.0,nan,0.0,84.22231517943224,349.134426304004,-353.9344263040041,27.119190399003855,True,0.2,1.2e-05,4e-05,1e-05,4e-05,1.2e-05,0.04,0.004,5e-07,3e-05,0.1,0.1,0.6,LFP,96,1
